Post_ID,Post_Type,Date,Likes,Shares,Comments,Views,Engagement_Score,User_ID,Platform,Tags
P01355,Video,2024-01-17,1717,1284,534,50974,1232.2,U00802,Facebook,#cosplay
P01356,Image,2023-11-09,3314,1124,1316,79914,2057.6,U00818,YouTube,#cosplay
P01357,Text,2023-06-25,1430,1329,1585,74271,1446.2,U00628,Twitter,"#event,#guide"
P01358,Image,2023-04-10,4693,1471,2162,60704,2967.1,U00689,Facebook,#stream
P01359,Video,2024-03-25,3229,1699,2625,91735,2588.8,U00886,YouTube,"#fanart,#event,#guide"
P01360,Text,2023-12-29,1324,1163,277,4420,961.6,U00034,Facebook,"#stream,#guide"
P01361,Text,2023-06-05,1069,766,563,90961,826.3,U00641,Instagram,"#cosplay,#stream,#guide"
P01362,Image,2023-03-27,2421,526,2907,16921,1998.3,U00961,YouTube,#guide
P01363,Video,2023-07-24,4694,907,1155,4063,2496.2,U00615,YouTube,#stream
P01364,Image,2023-01-10,2574,175,2079,48740,1705.8,U00136,Instagram,"#cosplay,#announcement"
P01365,Image,2023-12-07,2421,835,285,65737,1304.4,U00318,Twitter,"#event,#announcement,#guide"
P01366,Image,2023-07-26,2242,249,1879,16406,1535.2,U00404,Twitter,"#update,#event"
P01367,Image,2023-11-25,539,174,2748,70586,1092.2,U00295,YouTube,#fanart
P01368,Video,2023-10-11,4376,1296,1308,8444,2531.6,U00495,YouTube,"#guide,#event,#stream"
P01369,Image,2023-10-21,3443,147,2381,85349,2135.6,U00092,Twitter,"#guide,#announcement"
P01370,Image,2023-09-27,1617,238,1207,7242,1080.3,U00536,Facebook,"#update,#fanart,#stream"
P01371,Image,2023-03-11,3434,1641,944,62076,2149.1,U00100,YouTube,#announcement
P01372,Video,2024-02-23,4899,709,2589,53894,2949.0,U00509,YouTube,"#cosplay,#stream,#announcement"
P01373,Text,2023-12-20,3449,1565,313,33609,1943.0,U00109,Twitter,"#update,#cosplay"
P01374,Image,2023-11-08,2573,72,84,52802,1076.0,U00899,Facebook,#fanart
P01375,Video,2024-03-09,2500,1442,2235,51781,2103.1,U00958,Facebook,"#announcement,#guide,#update"
P01376,Text,2024-01-21,4718,1369,2047,10366,2912.0,U00878,YouTube,#event
P01377,Image,2024-02-12,3034,1076,1539,82125,1998.1,U00754,Facebook,"#update,#cosplay"
P01378,Image,2023-07-06,1221,384,2213,40206,1267.5,U00717,YouTube,#guide
P01379,Image,2023-08-04,930,1566,380,92994,955.8,U00487,Twitter,"#announcement,#cosplay"
P01380,Text,2023-09-25,1440,1261,230,31183,1023.3,U00392,Twitter,#stream
P01381,Image,2023-09-27,4312,662,2989,48608,2820.1,U00623,YouTube,"#announcement,#update,#stream"
P01382,Image,2023-06-28,2682,1202,394,56488,1551.6,U00502,Facebook,#guide
P01383,Text,2024-05-11,3912,1651,1839,76003,2611.8,U00624,Instagram,"#stream,#guide"
P01384,Video,2023-12-20,1758,180,1207,57089,1119.3,U00270,Instagram,"#guide,#fanart,#event"
P01385,Text,2023-03-16,105,393,1331,81705,559.2,U00030,YouTube,#stream
P01386,Text,2024-02-18,4624,1414,2988,47672,3170.2,U00698,Facebook,"#update,#guide"
P01387,Image,2023-03-15,285,401,2819,80781,1080.0,U00420,Facebook,#fanart
P01388,Image,2024-04-04,4170,1041,2346,63658,2684.1,U00842,Instagram,"#announcement,#stream,#fanart"
P01389,Text,2023-12-29,4210,920,832,10134,2209.6,U00296,YouTube,#update
P01390,Image,2023-02-02,1056,180,2069,38361,1097.1,U00961,Twitter,"#stream,#guide"
P01391,Image,2024-02-21,1691,78,1558,83293,1167.2,U00558,Facebook,"#guide,#fanart"
P01392,Image,2023-09-25,2448,488,149,56939,1170.3,U00374,YouTube,"#fanart,#guide"
P01393,Video,2023-08-21,3066,1818,2742,12974,2594.4,U00742,YouTube,"#cosplay,#guide"
P01394,Text,2023-06-03,3997,520,1202,43988,2115.4,U00805,Instagram,"#event,#cosplay,#announcement"
P01395,Text,2024-05-09,3432,1290,217,86066,1824.9,U00835,Instagram,"#guide,#event"
P01396,Image,2023-10-20,338,1529,2468,71227,1334.3,U00389,Twitter,"#guide,#stream,#announcement"
P01397,Video,2023-11-10,129,657,1469,93344,689.4,U00235,Twitter,#stream
P01398,Video,2023-10-19,1109,1672,877,99472,1208.3,U00714,Facebook,"#guide,#fanart,#stream"
P01399,Video,2023-08-25,2352,920,2009,78000,1819.5,U00797,YouTube,"#stream,#fanart"
P01400,Image,2023-03-18,103,390,532,72274,317.8,U00684,Instagram,"#fanart,#stream,#event"
P01401,Video,2023-05-11,226,940,1623,4698,859.3,U00386,YouTube,#fanart
P01402,Text,2023-01-11,305,1830,1990,52968,1268.0,U00381,Instagram,"#fanart,#stream"
P01403,Video,2024-04-19,4147,1491,1204,12328,2467.3,U00331,YouTube,"#announcement,#fanart"
P01404,Image,2023-02-26,1169,1430,1425,63864,1324.1,U00257,YouTube,"#stream,#guide"
P01405,Image,2023-03-31,4427,1444,1198,19033,2563.4,U00351,Twitter,"#update,#guide,#fanart"
P01406,Image,2023-06-22,136,1398,178,89958,527.2,U00643,Facebook,#guide
P01407,Video,2023-02-27,1251,1806,702,7419,1252.8,U00407,Instagram,"#guide,#announcement"
P01408,Text,2024-03-23,2599,908,2647,65910,2106.1,U00627,Twitter,"#event,#stream"
P01409,Video,2023-06-24,4922,241,2219,20624,2706.8,U00875,YouTube,"#event,#update,#cosplay"
P01410,Image,2023-05-20,4575,374,1544,40034,2405.4,U00567,Facebook,#event
P01411,Video,2023-08-18,4993,236,2117,12064,2703.1,U00835,Twitter,#guide
P01412,Video,2023-01-27,4119,1157,2960,22768,2882.7,U00883,Facebook,#fanart
P01413,Text,2024-04-13,1740,1514,1053,80651,1466.1,U00811,Facebook,#cosplay
P01414,Text,2023-05-10,1072,1296,2120,90195,1453.6,U00618,Facebook,"#update,#stream,#guide"
P01415,Text,2023-12-08,2807,701,617,19116,1518.2,U00275,Instagram,#fanart
P01416,Image,2023-03-09,1362,1550,913,82535,1283.7,U00042,Instagram,#fanart
P01417,Text,2023-02-22,2509,1618,1757,73849,2016.1,U00842,Facebook,#cosplay
P01418,Image,2024-02-27,226,1423,1974,74688,1109.5,U00559,YouTube,"#update,#cosplay"
P01419,Video,2023-03-08,870,406,1534,16571,930.0,U00946,Twitter,"#announcement,#guide,#event"
P01420,Video,2024-02-01,3779,512,2626,61528,2453.0,U00031,Twitter,"#stream,#update"
P01421,Video,2023-05-20,2954,1800,607,82487,1903.7,U00314,Twitter,"#fanart,#update,#stream"
P01422,Image,2023-08-09,1297,1492,781,85067,1200.7,U00738,Twitter,"#guide,#update"
P01423,Text,2023-01-06,4089,1466,2527,12105,2833.5,U00372,Twitter,#cosplay
P01424,Text,2023-10-22,2442,1441,2369,72741,2119.8,U00600,Twitter,"#update,#stream,#guide"
P01425,Image,2023-01-21,4128,1011,1851,18128,2509.8,U00645,Twitter,"#fanart,#announcement,#stream"
P01426,Text,2024-03-30,3947,380,1641,1609,2185.1,U00486,Instagram,"#guide,#update,#fanart"
P01427,Video,2023-09-14,1888,932,2166,6138,1684.6,U00860,YouTube,"#event,#cosplay"
P01428,Image,2023-02-05,1874,653,1923,75124,1522.4,U00705,Instagram,"#stream,#announcement"
P01429,Video,2023-01-02,4621,1925,2344,88638,3129.1,U00396,YouTube,"#event,#guide,#cosplay"
P01430,Text,2024-03-15,2297,699,1561,34450,1596.8,U00492,YouTube,"#stream,#guide,#fanart"
P01431,Video,2023-05-11,2440,193,2770,42911,1864.9,U00338,YouTube,#guide
P01432,Image,2023-06-24,4473,314,124,14707,1920.6,U00921,Instagram,#stream
P01433,Video,2023-06-24,126,1395,1761,62814,997.2,U00795,Twitter,#fanart
P01434,Image,2023-03-28,3414,1827,794,92771,2151.9,U00045,Facebook,"#update,#event,#cosplay"
P01435,Image,2023-12-03,4951,1737,1737,90073,3022.6,U00275,Facebook,"#cosplay,#announcement,#stream"
P01436,Video,2024-04-09,1918,1006,1982,95249,1663.6,U00131,Twitter,"#update,#stream,#fanart"
P01437,Image,2023-06-20,417,888,80,41111,457.2,U00206,Instagram,#guide
P01438,Image,2023-07-14,2543,1921,267,99348,1673.6,U00796,Twitter,"#announcement,#update"
P01439,Image,2024-04-02,2843,994,2534,9581,2195.6,U00945,Facebook,"#cosplay,#fanart,#announcement"
P01440,Image,2023-04-26,2721,1056,968,81875,1695.6,U00031,YouTube,#update
P01441,Video,2024-03-05,2349,403,1709,57937,1573.2,U00532,Instagram,"#event,#announcement,#cosplay"
P01442,Text,2024-03-30,2128,1070,1042,96814,1484.8,U00647,YouTube,#cosplay
P01443,Video,2023-02-17,2098,1233,857,38506,1466.2,U00581,Instagram,"#fanart,#event,#cosplay"
P01444,Video,2024-03-26,3818,1043,1939,30363,2421.8,U00612,Instagram,#cosplay
P01445,Image,2023-05-04,1746,1112,987,77885,1328.1,U00936,Twitter,"#cosplay,#event,#announcement"
P01446,Image,2024-03-30,4529,420,1561,61852,2405.9,U00589,Instagram,#update
P01447,Video,2023-01-19,1403,547,2352,6820,1430.9,U00585,Instagram,"#cosplay,#guide,#update"
P01448,Image,2023-11-21,973,479,2282,1866,1217.5,U00191,Twitter,#fanart
P01449,Text,2023-03-06,3753,343,2599,80535,2383.8,U00103,YouTube,"#update,#stream"
P01450,Image,2023-01-29,1739,34,2504,16559,1457.0,U00688,Instagram,"#fanart,#cosplay,#guide"
P01451,Text,2024-05-15,3300,569,566,59536,1660.5,U00813,Twitter,"#update,#fanart"
P01452,Text,2023-02-07,2397,1945,2392,51956,2259.9,U00219,Instagram,"#event,#update"
P01453,Image,2023-08-25,684,1100,1185,89587,959.1,U00903,YouTube,"#guide,#event,#update"
P01454,Video,2023-09-23,768,539,2300,73720,1158.9,U00569,YouTube,"#guide,#update"
P01455,Image,2024-05-01,4383,1327,2846,45096,3005.1,U00732,Twitter,"#fanart,#announcement,#cosplay"
P01456,Text,2023-06-03,1324,700,2335,74868,1440.1,U00667,Twitter,"#announcement,#update"
P01457,Video,2024-02-16,3105,1182,93,17456,1624.5,U00315,Instagram,#fanart
P01458,Video,2023-03-27,4554,537,232,1278,2052.3,U00777,Instagram,#event
P01459,Image,2023-11-18,4189,119,1898,77200,2280.7,U00767,Facebook,"#announcement,#stream,#cosplay"
P01460,Video,2023-04-23,2416,528,1859,95032,1682.5,U00037,Facebook,#stream
P01461,Image,2023-06-03,3585,1987,270,65488,2111.1,U00430,YouTube,#stream
P01462,Text,2023-04-22,490,1759,852,58744,979.3,U00236,Facebook,#stream
P01463,Video,2024-02-09,3616,1923,2680,29505,2827.3,U00218,YouTube,"#guide,#fanart,#stream"
P01464,Image,2023-06-12,2169,756,1573,83806,1566.3,U00211,YouTube,"#guide,#event"
P01465,Image,2023-05-24,4933,169,1488,60335,2470.3,U00915,Facebook,"#cosplay,#event,#announcement"
P01466,Text,2023-10-26,538,118,2193,27258,908.5,U00085,Instagram,"#stream,#guide,#fanart"
P01467,Text,2024-02-22,544,777,1415,27779,875.2,U00633,Instagram,"#announcement,#fanart"
P01468,Video,2023-07-19,3081,670,265,64511,1512.9,U00914,YouTube,#update
P01469,Image,2023-08-15,712,1385,2620,97069,1486.3,U00381,YouTube,"#fanart,#announcement"
P01470,Text,2023-12-29,4699,970,834,26731,2420.8,U00994,YouTube,#stream
P01471,Text,2024-03-15,3791,1998,821,71358,2362.1,U00104,Facebook,"#update,#event,#cosplay"
P01472,Text,2023-10-22,3202,67,1496,83615,1749.7,U00755,YouTube,"#guide,#update,#cosplay"
P01473,Text,2023-09-30,3055,1647,1154,94475,2062.3,U00498,YouTube,#event
P01474,Image,2023-05-22,1376,754,1494,64547,1224.8,U00001,Twitter,"#announcement,#cosplay,#guide"
P01475,Text,2023-05-31,3843,1462,2089,3285,2602.5,U00098,Twitter,"#update,#cosplay,#event"
P01476,Text,2023-10-12,596,915,515,87849,667.4,U00725,Instagram,"#update,#guide,#announcement"
P01477,Text,2023-04-06,2975,1756,2400,87346,2436.8,U00630,Twitter,"#event,#announcement,#update"
P01478,Image,2023-06-28,1016,1959,1174,87126,1346.3,U00328,Instagram,"#fanart,#guide,#stream"
P01479,Video,2023-12-27,1590,1383,2694,87798,1859.1,U00811,Facebook,"#fanart,#guide,#announcement"
P01480,Text,2024-02-03,4092,1200,1269,91011,2377.5,U00148,Facebook,#stream
P01481,Image,2023-08-14,2275,223,192,31344,1034.5,U00044,Twitter,"#guide,#stream"
P01482,Text,2024-02-25,2589,1832,2948,24463,2469.6,U00025,Twitter,"#cosplay,#announcement"
P01483,Text,2023-03-28,630,3,1917,97618,828.0,U00052,Facebook,#cosplay
P01484,Text,2023-08-14,2405,764,1582,99632,1665.8,U00764,Facebook,"#fanart,#update,#stream"
P01485,Video,2023-09-28,3933,264,1135,30271,1992.9,U00390,Facebook,"#event,#fanart"
P01486,Video,2023-07-29,154,1208,2778,7097,1257.4,U00162,YouTube,#update
P01487,Text,2024-04-11,4353,1438,611,6087,2355.9,U00734,YouTube,"#update,#guide"
P01488,Text,2023-02-04,1234,426,1053,25852,937.3,U00504,Instagram,#announcement
P01489,Image,2023-11-21,2061,1228,2738,49632,2014.2,U00647,Facebook,"#announcement,#fanart,#cosplay"
P01490,Text,2023-02-23,3718,337,2855,53709,2444.8,U00601,Facebook,"#update,#guide"
P01491,Video,2023-04-21,4513,870,682,76329,2270.8,U00227,Instagram,"#fanart,#cosplay,#announcement"
P01492,Image,2023-09-01,1395,797,2695,50734,1605.6,U00455,Instagram,#event
P01493,Text,2023-03-16,2714,472,892,54141,1494.8,U00892,Facebook,#guide
P01494,Image,2023-12-01,4943,1450,2620,19254,3198.2,U00355,Facebook,"#cosplay,#update"
P01495,Video,2023-08-21,2239,701,1301,88576,1496.2,U00738,Facebook,"#stream,#announcement"
P01496,Image,2023-05-30,2167,232,645,46778,1129.9,U00440,Twitter,#event
P01497,Video,2024-02-27,2252,751,2470,95213,1867.1,U00814,Twitter,#guide
P01498,Text,2023-12-06,1944,292,1037,66089,1176.3,U01000,YouTube,"#guide,#fanart"
P01499,Image,2024-02-15,1442,1374,677,88381,1192.1,U00147,Facebook,#announcement
P01500,Text,2023-02-05,809,1994,2807,48405,1763.9,U00994,Instagram,"#cosplay,#announcement"
P01501,Video,2023-11-20,871,1753,1817,11444,1419.4,U00096,Instagram,#cosplay
P01502,Text,2024-01-25,1250,393,1893,22643,1185.8,U00420,Instagram,"#event,#cosplay,#guide"
P01503,Image,2023-01-15,4870,1327,2144,41721,2989.3,U00951,Instagram,"#update,#fanart"
P01504,Image,2023-08-18,3980,254,24,3426,1675.4,U00763,YouTube,#cosplay
P01505,Image,2023-10-20,1833,264,2665,74970,1611.9,U00355,YouTube,"#fanart,#guide,#announcement"
P01506,Text,2023-08-04,2166,823,41,24937,1125.6,U00240,Facebook,#guide
P01507,Video,2023-12-13,2123,309,2685,59013,1747.4,U00567,Twitter,"#fanart,#announcement,#update"
P01508,Image,2024-01-10,1653,1979,1886,36614,1820.7,U00916,Twitter,"#fanart,#update,#event"
P01509,Video,2023-01-16,134,962,97,29487,371.3,U00261,Twitter,#announcement
P01510,Video,2023-04-30,467,878,1827,62398,998.3,U00523,Twitter,"#guide,#announcement"
P01511,Image,2023-10-25,2084,1184,721,71036,1405.1,U00297,Instagram,"#event,#fanart,#cosplay"
P01512,Video,2023-05-13,3613,794,2015,77573,2287.9,U00818,YouTube,#guide
P01513,Text,2023-06-01,4908,187,438,46157,2150.7,U00572,Facebook,"#event,#announcement"
P01514,Text,2023-10-22,2165,1381,99,90511,1310.0,U00867,Twitter,"#update,#announcement"
P01515,Video,2023-04-15,2828,691,604,20058,1519.7,U00196,Twitter,"#guide,#stream"
P01516,Video,2023-05-31,3429,647,1159,63476,1913.4,U00868,Instagram,#cosplay
P01517,Text,2023-01-09,3389,1291,1175,86157,2095.4,U00776,Instagram,"#update,#guide"
P01518,Text,2023-12-06,1806,1604,224,71006,1270.8,U00942,YouTube,"#cosplay,#update,#fanart"
P01519,Video,2023-01-10,440,1878,1198,89858,1098.8,U00879,Facebook,#event
P01520,Text,2024-03-19,1880,910,2751,71693,1850.3,U00786,YouTube,"#stream,#announcement,#guide"
P01521,Image,2023-07-14,3168,1840,2766,78773,2649.0,U00473,YouTube,#fanart
P01522,Video,2023-07-03,414,1963,896,17745,1023.3,U00286,YouTube,#fanart
P01523,Image,2023-03-04,2192,502,876,64260,1290.2,U00835,YouTube,#announcement
P01524,Text,2023-11-09,2972,1475,675,93622,1833.8,U00761,Facebook,"#fanart,#announcement,#cosplay"
P01525,Video,2023-01-03,185,1883,2376,1909,1351.7,U00138,Twitter,#update
P01526,Image,2023-05-16,3061,877,2288,56291,2173.9,U00791,Facebook,#update
P01527,Video,2024-04-22,2068,1034,921,74778,1413.7,U00152,YouTube,"#announcement,#guide"
P01528,Video,2023-10-11,4086,1851,884,21479,2454.9,U00137,Facebook,"#guide,#stream"
P01529,Text,2024-01-20,3151,1497,448,59960,1843.9,U00479,Instagram,#event
P01530,Video,2024-04-30,1156,1555,2190,20706,1585.9,U00468,YouTube,"#announcement,#event,#fanart"
P01531,Video,2023-01-17,1636,735,632,88470,1064.5,U00749,Facebook,#event
P01532,Image,2023-04-04,3382,916,322,81793,1724.2,U00198,Twitter,#announcement
P01533,Video,2024-04-25,630,1984,2293,43145,1535.1,U00281,Facebook,"#cosplay,#stream,#update"
P01534,Image,2024-04-01,4790,595,2583,62405,2869.4,U00333,Twitter,"#fanart,#event"
P01535,Image,2023-11-25,2681,1031,296,51673,1470.5,U00334,Instagram,"#fanart,#announcement"
P01536,Video,2023-07-02,4335,53,2006,35546,2351.7,U00241,Facebook,"#fanart,#update,#event"
P01537,Video,2023-08-29,1755,567,2065,29961,1491.6,U00036,Facebook,"#event,#cosplay,#guide"
P01538,Video,2024-01-06,1183,1132,856,96452,1069.6,U00237,Twitter,#event
P01539,Image,2024-04-25,2731,404,572,17882,1385.2,U00290,Facebook,#guide
P01540,Video,2023-09-26,869,1264,2826,75709,1574.6,U00138,Twitter,"#update,#fanart,#announcement"
P01541,Text,2023-04-28,2188,1951,2684,69474,2265.7,U00459,Twitter,"#update,#cosplay,#stream"
P01542,Image,2024-03-29,2396,1088,497,20837,1433.9,U00441,Instagram,#event
P01543,Text,2023-08-19,4726,588,1996,67043,2665.6,U00143,Instagram,"#update,#guide,#cosplay"
P01544,Text,2023-09-24,3061,1564,2878,53561,2557.0,U00828,YouTube,"#fanart,#announcement,#event"
P01545,Image,2023-12-19,4932,1164,823,51816,2568.9,U00320,YouTube,"#announcement,#guide"
P01546,Image,2023-04-12,30,290,768,35818,329.4,U00029,YouTube,"#fanart,#event"
P01547,Video,2023-12-30,76,544,2513,80266,947.5,U00046,Instagram,"#stream,#guide"
P01548,Image,2024-03-19,2259,234,364,5393,1083.0,U00954,Twitter,#event
P01549,Image,2023-10-20,2850,265,929,10235,1498.2,U00822,Instagram,#update
P01550,Video,2024-01-19,2505,972,800,68589,1533.6,U00394,Twitter,"#fanart,#cosplay,#update"
P01551,Image,2023-07-23,2422,1070,2036,60798,1900.6,U00602,YouTube,"#event,#fanart"
P01552,Image,2023-10-18,3573,17,482,70948,1578.9,U00834,YouTube,"#fanart,#guide,#update"
P01553,Text,2023-03-02,2150,1615,2319,96051,2040.2,U00066,Twitter,"#update,#announcement,#stream"
P01554,Image,2023-05-21,1087,1832,2161,45923,1632.7,U00772,Instagram,#event
P01555,Text,2023-12-23,1778,433,2336,35271,1541.9,U00439,YouTube,#fanart
P01556,Video,2023-01-09,4379,757,241,38458,2051.0,U00868,Twitter,"#fanart,#announcement"
P01557,Video,2023-12-13,3380,227,339,65363,1521.8,U00366,Twitter,#update
P01558,Image,2024-04-29,359,220,2804,96191,1050.8,U00723,Twitter,#fanart
P01559,Video,2023-11-23,969,1704,2836,4332,1749.6,U00311,Instagram,"#stream,#announcement"
P01560,Video,2023-05-25,4969,644,395,51486,2299.3,U00710,Facebook,"#fanart,#event,#stream"
P01561,Image,2024-01-20,214,1738,2781,89244,1441.3,U00994,Instagram,"#announcement,#cosplay,#stream"
P01562,Text,2023-05-12,3832,1109,1402,20846,2286.1,U00282,Instagram,"#guide,#event,#fanart"
P01563,Text,2023-12-29,1253,228,2583,34821,1344.5,U00693,YouTube,#announcement
P01564,Image,2023-06-10,4332,1758,1925,9174,2837.7,U00744,Facebook,"#cosplay,#update"
P01565,Text,2023-04-08,3609,122,1570,6119,1951.2,U00752,Instagram,"#fanart,#update,#cosplay"
P01566,Image,2023-01-04,2362,1741,505,44318,1618.6,U00203,Instagram,#update
P01567,Image,2023-02-02,3902,63,1559,11915,2047.4,U00950,YouTube,"#fanart,#stream,#update"
P01568,Text,2023-12-10,1869,678,319,84425,1046.7,U00877,Instagram,#stream
P01569,Image,2023-05-01,1417,1587,2131,91489,1682.2,U00045,Twitter,"#guide,#fanart"
P01570,Image,2023-01-25,2421,1299,1624,34473,1845.3,U00580,Instagram,"#cosplay,#event"
P01571,Text,2024-02-23,3762,1389,64,10650,1940.7,U00639,Twitter,#announcement
P01572,Image,2023-07-19,3539,290,1538,13170,1964.0,U00676,Twitter,"#guide,#fanart"
P01573,Image,2023-12-22,4470,1519,2697,15074,3052.8,U00339,Facebook,"#update,#announcement,#fanart"
P01574,Video,2024-02-04,2045,166,1597,27466,1346.9,U00033,Instagram,"#cosplay,#fanart,#announcement"
P01575,Image,2023-11-06,2626,1528,2407,81900,2230.9,U00541,YouTube,"#update,#stream,#event"
P01576,Video,2024-04-18,3563,735,2405,42716,2367.2,U00419,Facebook,#fanart
P01577,Text,2023-03-26,2323,969,2311,97969,1913.2,U00359,YouTube,"#cosplay,#announcement,#fanart"
P01578,Text,2023-01-02,2157,203,1941,25736,1506.0,U00297,Twitter,"#guide,#announcement"
P01579,Video,2024-03-02,3262,774,522,80679,1693.6,U00100,YouTube,#event
P01580,Text,2023-02-09,1639,741,2306,33971,1569.7,U00456,Twitter,"#fanart,#announcement"
P01581,Image,2023-08-05,3663,86,741,8520,1713.3,U00173,Facebook,"#stream,#guide,#announcement"
P01582,Text,2023-04-24,3793,959,2318,61695,2500.3,U00605,Facebook,"#event,#guide,#update"
P01583,Text,2023-09-16,2014,1107,2020,57761,1743.7,U00574,Twitter,"#stream,#announcement"
P01584,Text,2024-05-06,783,1793,2604,79198,1632.3,U00204,Facebook,"#update,#guide,#stream"
P01585,Video,2023-03-18,3647,1704,2410,39394,2693.0,U00754,YouTube,#update
P01586,Text,2023-01-25,1158,1977,583,48601,1231.2,U00137,Instagram,"#announcement,#fanart"
P01587,Text,2023-12-25,4611,1928,1020,27637,2728.8,U00686,Instagram,"#stream,#cosplay"
P01588,Text,2023-07-25,3907,136,79,24576,1627.3,U00324,Facebook,"#event,#fanart"
P01589,Video,2023-03-06,2237,1080,1885,83906,1784.3,U00621,Instagram,"#cosplay,#guide"
P01590,Text,2023-08-31,4180,1838,2396,54716,2942.2,U00764,Twitter,#event
P01591,Text,2023-09-13,2590,811,912,45354,1552.9,U00271,Twitter,"#fanart,#update"
P01592,Image,2023-08-23,2525,41,47,29689,1036.4,U00142,Facebook,#fanart
P01593,Video,2024-02-29,4130,1587,890,88213,2395.1,U00508,YouTube,#fanart
P01594,Text,2023-01-03,4363,52,2376,78731,2473.6,U00038,Instagram,#update
P01595,Image,2024-04-24,2763,144,1077,7960,1471.5,U00446,Facebook,"#fanart,#event"
P01596,Image,2023-06-03,2286,662,1895,19718,1681.5,U00447,Facebook,"#event,#announcement,#update"
P01597,Video,2024-02-05,116,271,1612,49697,611.3,U00837,Twitter,"#stream,#announcement"
P01598,Video,2023-01-14,2390,1155,2905,18109,2174.0,U00239,YouTube,#event
P01599,Video,2023-09-18,478,1293,460,26986,717.1,U00020,Instagram,"#stream,#guide,#fanart"
P01600,Image,2023-12-04,3727,1012,167,45562,1844.5,U00003,Facebook,"#guide,#fanart,#event"
